InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
539395,22728,ALARM CLOCK BAKELIKE PINK,12,12/17/10 11:52,3.75,12471,Germany
539395,22968,ROSE COTTAGE KEEPSAKE BOX ,6,12/17/10 11:52,9.95,12471,Germany
539395,22752,SET 7 BABUSHKA NESTING BOXES,6,12/17/10 11:52,8.5,12471,Germany
539395,POST,POSTAGE,11,12/17/10 11:52,18,12471,Germany
539398,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,6,12/17/10 11:53,4.95,12471,Germany
C539644,22968,ROSE COTTAGE KEEPSAKE BOX ,-1,12/20/10 15:52,9.95,12471,Germany
C539644,22897,OVEN MITT APPLES DESIGN,-1,12/20/10 15:52,1.45,12471,Germany
C539644,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,-8,12/20/10 15:52,1.45,12471,Germany
C539644,21232,STRAWBERRY CERAMIC TRINKET BOX,-2,12/20/10 15:52,1.25,12471,Germany
C539644,22423,REGENCY CAKESTAND 3 TIER,-21,12/20/10 15:52,10.95,12471,Germany
C539644,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-5,12/20/10 15:52,2.95,12471,Germany
C539644,21232,STRAWBERRY CERAMIC TRINKET BOX,-4,12/20/10 15:52,1.25,12471,Germany
C539644,22908,PACK OF 20 NAPKINS RED APPLES,-1,12/20/10 15:52,0.85,12471,Germany
C539644,22820,GIFT BAG BIRTHDAY,-2,12/20/10 15:52,0.65,12471,Germany
C539644,22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,-2,12/20/10 15:52,0.85,12471,Germany
C539644,22554,PLASTERS IN TIN WOODLAND ANIMALS,-2,12/20/10 15:52,1.65,12471,Germany
C539644,22555,PLASTERS IN TIN STRONGMAN,-4,12/20/10 15:52,1.65,12471,Germany
C539644,21577,SAVE THE PLANET COTTON TOTE BAG,-1,12/20/10 15:52,2.25,12471,Germany
C539644,22472,TV DINNER TRAY DOLLY GIRL,-1,12/20/10 15:52,4.95,12471,Germany
C539644,21578,WOODLAND DESIGN  COTTON TOTE BAG,-2,12/20/10 15:52,2.25,12471,Germany
C540158,22968,ROSE COTTAGE KEEPSAKE BOX ,-2,1/5/11 11:42,9.95,12471,Germany
C540158,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,-2,1/5/11 11:42,2.1,12471,Germany
C540158,22962,JAM JAR WITH PINK LID,-17,1/5/11 11:42,0.85,12471,Germany
C540158,22961,JAM MAKING SET PRINTED,-2,1/5/11 11:42,1.45,12471,Germany
C540158,22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,-5,1/5/11 11:42,0.85,12471,Germany
C540158,22728,ALARM CLOCK BAKELIKE PINK,-4,1/5/11 11:42,3.75,12471,Germany
C540158,22649,STRAWBERRY FAIRY CAKE TEAPOT,-2,1/5/11 11:42,4.95,12471,Germany
C540158,22423,REGENCY CAKESTAND 3 TIER,-2,1/5/11 11:42,10.95,12471,Germany
C540346,22077,6 RIBBONS RUSTIC CHARM,-4,1/6/11 13:41,1.65,12471,Germany
C540643,22423,REGENCY CAKESTAND 3 TIER,-2,1/10/11 14:08,10.95,12471,Germany
541093,22472,TV DINNER TRAY DOLLY GIRL,3,1/13/11 13:21,4.95,12471,Germany
541093,22445,PENCIL CASE LIFE IS BEAUTIFUL,6,1/13/11 13:21,2.95,12471,Germany
541093,22649,STRAWBERRY FAIRY CAKE TEAPOT,8,1/13/11 13:21,4.95,12471,Germany
541093,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,1/13/11 13:21,1.65,12471,Germany
541093,22937,BAKING MOULD CHOCOLATE CUPCAKES,18,1/13/11 13:21,2.55,12471,Germany
541093,22423,REGENCY CAKESTAND 3 TIER,48,1/13/11 13:21,10.95,12471,Germany
541093,POST,POSTAGE,5,1/13/11 13:21,18,12471,Germany
C542101,22937,BAKING MOULD CHOCOLATE CUPCAKES,-7,1/25/11 13:15,2.55,12471,Germany
C542101,22649,STRAWBERRY FAIRY CAKE TEAPOT,-1,1/25/11 13:15,4.95,12471,Germany
C542101,22423,REGENCY CAKESTAND 3 TIER,-2,1/25/11 13:15,10.95,12471,Germany
543056,84988,SET OF 72 PINK HEART PAPER DOILIES,12,2/3/11 10:47,1.45,12471,Germany
543056,21232,STRAWBERRY CERAMIC TRINKET BOX,24,2/3/11 10:47,1.25,12471,Germany
543056,21231,SWEETHEART CERAMIC TRINKET BOX,12,2/3/11 10:47,1.25,12471,Germany
543056,22077,6 RIBBONS RUSTIC CHARM,12,2/3/11 10:47,1.65,12471,Germany
543056,22472,TV DINNER TRAY DOLLY GIRL,6,2/3/11 10:47,4.95,12471,Germany
543056,22445,PENCIL CASE LIFE IS BEAUTIFUL,6,2/3/11 10:47,2.95,12471,Germany
543056,22649,STRAWBERRY FAIRY CAKE TEAPOT,16,2/3/11 10:47,4.95,12471,Germany
543056,22752,SET 7 BABUSHKA NESTING BOXES,6,2/3/11 10:47,8.5,12471,Germany
543056,22744,MAKE YOUR OWN MONSOON CARD KIT,6,2/3/11 10:47,2.95,12471,Germany
543056,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,6,2/3/11 10:47,2.95,12471,Germany
543056,22728,ALARM CLOCK BAKELIKE PINK,12,2/3/11 10:47,3.75,12471,Germany
543056,22968,ROSE COTTAGE KEEPSAKE BOX ,6,2/3/11 10:47,9.95,12471,Germany
543056,22423,REGENCY CAKESTAND 3 TIER,32,2/3/11 10:47,10.95,12471,Germany
543056,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,12,2/3/11 10:47,4.95,12471,Germany
543056,22913,RED COAT RACK PARIS FASHION,6,2/3/11 10:47,4.95,12471,Germany
543056,POST,POSTAGE,6,2/3/11 10:47,18,12471,Germany
C543661,22752,SET 7 BABUSHKA NESTING BOXES,-1,2/11/11 10:41,8.5,12471,Germany
C543661,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-3,2/11/11 10:41,4.95,12471,Germany
C543661,22649,STRAWBERRY FAIRY CAKE TEAPOT,-4,2/11/11 10:41,4.95,12471,Germany
C543661,22423,REGENCY CAKESTAND 3 TIER,-7,2/11/11 10:41,10.95,12471,Germany
C543661,21232,STRAWBERRY CERAMIC TRINKET BOX,-2,2/11/11 10:41,1.25,12471,Germany
C543661,21231,SWEETHEART CERAMIC TRINKET BOX,-2,2/11/11 10:41,1.25,12471,Germany
C544570,22625,RED KITCHEN SCALES,-2,2/21/11 12:59,8.5,12471,Germany
544811,23233,WRAP POPPIES  DESIGN,25,2/23/11 15:53,0.42,12471,Germany
544811,23231,WRAP DOILEY DESIGN,25,2/23/11 15:53,0.42,12471,Germany
544811,22992,REVOLVER WOODEN RULER ,12,2/23/11 15:53,1.95,12471,Germany
544811,22993,SET OF 4 PANTRY JELLY MOULDS,12,2/23/11 15:53,1.25,12471,Germany
544811,84988,SET OF 72 PINK HEART PAPER DOILIES,12,2/23/11 15:53,1.45,12471,Germany
544811,20719,WOODLAND CHARLOTTE BAG,10,2/23/11 15:53,0.85,12471,Germany
544811,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,2/23/11 15:53,1.45,12471,Germany
544811,22472,TV DINNER TRAY DOLLY GIRL,6,2/23/11 15:53,4.95,12471,Germany
544811,22445,PENCIL CASE LIFE IS BEAUTIFUL,12,2/23/11 15:53,2.95,12471,Germany
544811,22625,RED KITCHEN SCALES,6,2/23/11 15:53,8.5,12471,Germany
544811,22728,ALARM CLOCK BAKELIKE PINK,12,2/23/11 15:53,3.75,12471,Germany
544811,22741,FUNKY DIVA PEN,48,2/23/11 15:53,0.85,12471,Germany
544811,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,6,2/23/11 15:53,4.95,12471,Germany
544811,POST,POSTAGE,3,2/23/11 15:53,18,12471,Germany
546920,20719,WOODLAND CHARLOTTE BAG,10,3/18/11 9:55,0.85,12471,Germany
546920,21577,SAVE THE PLANET COTTON TOTE BAG,6,3/18/11 9:55,2.25,12471,Germany
546920,21700,BIG DOUGHNUT FRIDGE MAGNETS,24,3/18/11 9:55,0.85,12471,Germany
546920,21787,RAIN PONCHO RETROSPOT,24,3/18/11 9:55,0.85,12471,Germany
546920,21232,STRAWBERRY CERAMIC TRINKET BOX,24,3/18/11 9:55,1.25,12471,Germany
546920,21231,SWEETHEART CERAMIC TRINKET BOX,12,3/18/11 9:55,1.25,12471,Germany
546920,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,3/18/11 9:55,2.95,12471,Germany
546920,22423,REGENCY CAKESTAND 3 TIER,32,3/18/11 9:55,10.95,12471,Germany
546920,22445,PENCIL CASE LIFE IS BEAUTIFUL,6,3/18/11 9:55,2.95,12471,Germany
546920,22649,STRAWBERRY FAIRY CAKE TEAPOT,8,3/18/11 9:55,4.95,12471,Germany
546920,22908,PACK OF 20 NAPKINS RED APPLES,12,3/18/11 9:55,0.85,12471,Germany
546920,22419,LIPSTICK PEN RED,36,3/18/11 9:55,0.42,12471,Germany
546920,22728,ALARM CLOCK BAKELIKE PINK,4,3/18/11 9:55,3.75,12471,Germany
546920,22741,FUNKY DIVA PEN,48,3/18/11 9:55,0.85,12471,Germany
546920,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,12,3/18/11 9:55,4.95,12471,Germany
546920,22962,JAM JAR WITH PINK LID,12,3/18/11 9:55,0.85,12471,Germany
546920,22961,JAM MAKING SET PRINTED,12,3/18/11 9:55,1.45,12471,Germany
546920,POST,POSTAGE,8,3/18/11 9:55,18,12471,Germany
546921,23183,MOTHER'S KITCHEN SPOON REST ,4,3/18/11 9:57,3.75,12471,Germany
546921,23177,TREASURE ISLAND BOOK BOX,8,3/18/11 9:57,2.25,12471,Germany
C547849,21232,STRAWBERRY CERAMIC TRINKET BOX,-3,3/27/11 12:06,1.25,12471,Germany
C547968,22859,EASTER TIN BUNNY BOUQUET,-1,3/28/11 16:02,1.65,12471,Germany
C547968,84228,HEN HOUSE W CHICK STANDING,-1,3/28/11 16:02,0.42,12471,Germany
548745,21577,SAVE THE PLANET COTTON TOTE BAG,6,4/4/11 12:10,2.25,12471,Germany
548745,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,4/4/11 12:10,0.85,12471,Germany
548745,22077,6 RIBBONS RUSTIC CHARM,12,4/4/11 12:10,1.65,12471,Germany
548745,22585,PACK OF 6 BIRDY GIFT TAGS,12,4/4/11 12:10,1.25,12471,Germany
548745,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,4/4/11 12:10,1.65,12471,Germany
548745,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,4/4/11 12:10,1.45,12471,Germany
548745,22908,PACK OF 20 NAPKINS RED APPLES,12,4/4/11 12:10,0.85,12471,Germany
548745,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,4/4/11 12:10,0.85,12471,Germany
548745,22813,PACK 3 BOXES BIRD PANNETONE ,12,4/4/11 12:10,1.95,12471,Germany
548745,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,4/4/11 12:10,1.65,12471,Germany
548745,22728,ALARM CLOCK BAKELIKE PINK,8,4/4/11 12:10,3.75,12471,Germany
548745,22968,ROSE COTTAGE KEEPSAKE BOX ,4,4/4/11 12:10,9.95,12471,Germany
548745,22741,FUNKY DIVA PEN,48,4/4/11 12:10,0.85,12471,Germany
548745,22913,RED COAT RACK PARIS FASHION,3,4/4/11 12:10,4.95,12471,Germany
548745,22859,EASTER TIN BUNNY BOUQUET,6,4/4/11 12:10,1.65,12471,Germany
548745,22992,REVOLVER WOODEN RULER ,12,4/4/11 12:10,1.95,12471,Germany
548745,22993,SET OF 4 PANTRY JELLY MOULDS,12,4/4/11 12:10,1.25,12471,Germany
548745,POST,POSTAGE,3,4/4/11 12:10,18,12471,Germany
548745,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,4/4/11 12:10,1.25,12471,Germany
548745,23078,ICE CREAM PEN LIP GLOSS ,24,4/4/11 12:10,1.25,12471,Germany
548745,23076,ICE CREAM SUNDAE LIP GLOSS,24,4/4/11 12:10,1.25,12471,Germany
548745,22991,GIRAFFE WOODEN RULER,12,4/4/11 12:10,1.95,12471,Germany
548745,23051,RECYCLED ACAPULCO MAT BLUE,2,4/4/11 12:10,8.25,12471,Germany
548745,23183,MOTHER'S KITCHEN SPOON REST ,6,4/4/11 12:10,3.75,12471,Germany
548745,23159,SET OF 5 PANCAKE DAY MAGNETS,12,4/4/11 12:10,2.08,12471,Germany
548745,23158,SET OF 5 LUCKY CAT MAGNETS ,24,4/4/11 12:10,2.08,12471,Germany
548745,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,12,4/4/11 12:10,0.83,12471,Germany
548746,23077,DOUGHNUT LIP GLOSS ,40,4/4/11 12:11,1.25,12471,Germany
C549438,23183,MOTHER'S KITCHEN SPOON REST ,-1,4/8/11 12:39,3.75,12471,Germany
C549438,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,-2,4/8/11 12:39,0.83,12471,Germany
553037,23158,SET OF 5 LUCKY CAT MAGNETS ,36,5/13/11 8:10,2.08,12471,Germany
553037,21700,BIG DOUGHNUT FRIDGE MAGNETS,24,5/13/11 8:10,0.85,12471,Germany
553037,22423,REGENCY CAKESTAND 3 TIER,32,5/13/11 8:10,10.95,12471,Germany
553037,22813,PACK 3 BOXES BIRD PANNETONE ,12,5/13/11 8:10,1.95,12471,Germany
553037,22419,LIPSTICK PEN RED,24,5/13/11 8:10,0.42,12471,Germany
553037,22728,ALARM CLOCK BAKELIKE PINK,8,5/13/11 8:10,3.75,12471,Germany
553037,22741,FUNKY DIVA PEN,48,5/13/11 8:10,0.85,12471,Germany
553037,22961,JAM MAKING SET PRINTED,24,5/13/11 8:10,1.45,12471,Germany
553037,22993,SET OF 4 PANTRY JELLY MOULDS,24,5/13/11 8:10,1.25,12471,Germany
553037,23177,TREASURE ISLAND BOOK BOX,8,5/13/11 8:10,2.25,12471,Germany
553037,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,24,5/13/11 8:10,0.83,12471,Germany
553037,23159,SET OF 5 PANCAKE DAY MAGNETS,24,5/13/11 8:10,2.08,12471,Germany
553037,POST,POSTAGE,4,5/13/11 8:10,18,12471,Germany
553038,23191,BUNDLE OF 3 RETRO NOTE BOOKS,12,5/13/11 8:11,1.65,12471,Germany
553038,23299,FOOD COVER WITH BEADS SET 2 ,6,5/13/11 8:11,3.75,12471,Germany
553038,23175,REGENCY MILK JUG PINK ,6,5/13/11 8:11,3.25,12471,Germany
553038,23174,REGENCY SUGAR BOWL GREEN,6,5/13/11 8:11,4.15,12471,Germany
553038,23173,REGENCY TEAPOT ROSES ,2,5/13/11 8:11,9.95,12471,Germany
C553840,22423,REGENCY CAKESTAND 3 TIER,-2,5/19/11 12:15,10.95,12471,Germany
558841,M,Manual,1,7/4/11 11:59,30,12471,Germany
559298,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,12,7/7/11 12:38,1.25,12471,Germany
559298,23266,SET OF 3 WOODEN STOCKING DECORATION,12,7/7/11 12:38,1.25,12471,Germany
559298,23318,BOX OF 6 MINI VINTAGE CRACKERS,24,7/7/11 12:38,2.49,12471,Germany
559298,23320,GIANT 50'S CHRISTMAS CRACKER,12,7/7/11 12:38,2.89,12471,Germany
559298,23319,BOX OF 6 MINI 50'S CRACKERS,12,7/7/11 12:38,2.49,12471,Germany
559298,22812,PACK 3 BOXES CHRISTMAS PANNETONE,12,7/7/11 12:38,1.95,12471,Germany
559298,21731,RED TOADSTOOL LED NIGHT LIGHT,24,7/7/11 12:38,1.65,12471,Germany
559298,21700,BIG DOUGHNUT FRIDGE MAGNETS,12,7/7/11 12:38,0.85,12471,Germany
559298,21232,STRAWBERRY CERAMIC TRINKET BOX,24,7/7/11 12:38,1.25,12471,Germany
559298,22077,6 RIBBONS RUSTIC CHARM,12,7/7/11 12:38,1.65,12471,Germany
559298,22423,REGENCY CAKESTAND 3 TIER,16,7/7/11 12:38,10.95,12471,Germany
559298,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,7/7/11 12:38,1.65,12471,Germany
559298,22556,PLASTERS IN TIN CIRCUS PARADE ,12,7/7/11 12:38,1.65,12471,Germany
559298,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,7/7/11 12:38,0.85,12471,Germany
559298,22419,LIPSTICK PEN RED,12,7/7/11 12:38,0.42,12471,Germany
559298,22728,ALARM CLOCK BAKELIKE PINK,4,7/7/11 12:38,3.75,12471,Germany
559298,22961,JAM MAKING SET PRINTED,24,7/7/11 12:38,1.45,12471,Germany
559298,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,24,7/7/11 12:38,0.83,12471,Germany
559298,23159,SET OF 5 PANCAKE DAY MAGNETS,12,7/7/11 12:38,2.08,12471,Germany
559298,23174,REGENCY SUGAR BOWL GREEN,4,7/7/11 12:38,4.15,12471,Germany
559298,23175,REGENCY MILK JUG PINK ,4,7/7/11 12:38,3.25,12471,Germany
559298,POST,POSTAGE,6,7/7/11 12:38,18,12471,Germany
559300,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,7/7/11 12:40,1.45,12471,Germany
559300,23238,SET OF 4 KNICK KNACK TINS LONDON ,6,7/7/11 12:40,4.15,12471,Germany
559300,23241,TREASURE TIN GYMKHANA DESIGN,6,7/7/11 12:40,2.08,12471,Germany
559300,23236,DOILEY STORAGE TIN,6,7/7/11 12:40,2.89,12471,Germany
559300,23240,SET OF 4 KNICK KNACK TINS DOILEY ,6,7/7/11 12:40,4.15,12471,Germany
559300,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,12,7/7/11 12:40,1.45,12471,Germany
559300,23245,SET OF 3 REGENCY CAKE TINS,4,7/7/11 12:40,4.95,12471,Germany
559300,23306,SET OF 36 DOILIES PANTRY DESIGN,12,7/7/11 12:40,1.45,12471,Germany
559300,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,7/7/11 12:40,0.55,12471,Germany
559300,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,24,7/7/11 12:40,0.55,12471,Germany
559300,23309,SET OF 60 I LOVE LONDON CAKE CASES ,24,7/7/11 12:40,0.55,12471,Germany
559300,23198,PANTRY MAGNETIC  SHOPPING LIST,12,7/7/11 12:40,1.45,12471,Germany
C561328,22649,STRAWBERRY FAIRY CAKE TEAPOT,-1,7/26/11 13:54,4.95,12471,Germany
C561328,22423,REGENCY CAKESTAND 3 TIER,-3,7/26/11 13:54,10.95,12471,Germany
563950,22423,REGENCY CAKESTAND 3 TIER,48,8/22/11 10:39,10.95,12471,Germany
563950,21700,BIG DOUGHNUT FRIDGE MAGNETS,24,8/22/11 10:39,0.85,12471,Germany
563950,21731,RED TOADSTOOL LED NIGHT LIGHT,12,8/22/11 10:39,1.65,12471,Germany
563950,22419,LIPSTICK PEN RED,48,8/22/11 10:39,0.42,12471,Germany
563950,22728,ALARM CLOCK BAKELIKE PINK,12,8/22/11 10:39,3.75,12471,Germany
563950,22741,FUNKY DIVA PEN,96,8/22/11 10:39,0.85,12471,Germany
563950,22961,JAM MAKING SET PRINTED,24,8/22/11 10:39,1.45,12471,Germany
563950,23245,SET OF 3 REGENCY CAKE TINS,4,8/22/11 10:39,4.95,12471,Germany
563950,23360,SET 8 CANDLES VINTAGE DOILY,12,8/22/11 10:39,1.95,12471,Germany
563950,23375,50'S CHRISTMAS PAPER GIFT BAG,10,8/22/11 10:39,0.82,12471,Germany
563950,23159,SET OF 5 PANCAKE DAY MAGNETS,12,8/22/11 10:39,2.08,12471,Germany
563950,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,12,8/22/11 10:39,0.83,12471,Germany
563950,23306,SET OF 36 DOILIES PANTRY DESIGN,12,8/22/11 10:39,1.45,12471,Germany
563950,23174,REGENCY SUGAR BOWL GREEN,8,8/22/11 10:39,4.15,12471,Germany
563950,23191,BUNDLE OF 3 RETRO NOTE BOOKS,12,8/22/11 10:39,1.65,12471,Germany
563950,23316,RED REFECTORY CLOCK ,2,8/22/11 10:39,9.95,12471,Germany
563950,23236,STORAGE TIN VINTAGE DOILY ,6,8/22/11 10:39,2.89,12471,Germany
563950,23238,SET OF 4 KNICK KNACK TINS LONDON ,6,8/22/11 10:39,4.15,12471,Germany
563950,23198,PANTRY MAGNETIC  SHOPPING LIST,12,8/22/11 10:39,1.45,12471,Germany
563950,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,12,8/22/11 10:39,1.45,12471,Germany
563950,POST,POSTAGE,7,8/22/11 10:39,18,12471,Germany
564309,23189,SET OF 12 FORK CANDLES,6,8/24/11 12:39,2.89,12471,Germany
564309,23294,SET OF 6 SNACK LOAF BAKING CASES,16,8/24/11 12:39,0.83,12471,Germany
564309,23293,SET OF 12 FAIRY CAKE BAKING CASES,16,8/24/11 12:39,0.83,12471,Germany
564309,23295,SET OF 12 MINI LOAF BAKING CASES,16,8/24/11 12:39,0.83,12471,Germany
564309,23297,SET 40 HEART SHAPE PETIT FOUR CASES,16,8/24/11 12:39,1.65,12471,Germany
564360,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,12,8/24/11 16:13,0.83,12471,Germany
564360,23159,SET OF 5 PANCAKE DAY MAGNETS,12,8/24/11 16:13,2.08,12471,Germany
564360,23189,SET OF 12 FORK CANDLES,12,8/24/11 16:13,2.89,12471,Germany
564360,23294,SET OF 6 SNACK LOAF BAKING CASES,16,8/24/11 16:13,0.83,12471,Germany
564360,23293,SET OF 12 FAIRY CAKE BAKING CASES,16,8/24/11 16:13,0.83,12471,Germany
564360,23295,SET OF 12 MINI LOAF BAKING CASES,16,8/24/11 16:13,0.83,12471,Germany
564360,23297,SET 40 HEART SHAPE PETIT FOUR CASES,16,8/24/11 16:13,1.65,12471,Germany
564360,22419,LIPSTICK PEN RED,48,8/24/11 16:13,0.42,12471,Germany
564360,22741,FUNKY DIVA PEN,96,8/24/11 16:13,0.85,12471,Germany
564360,23245,SET OF 3 REGENCY CAKE TINS,4,8/24/11 16:13,4.95,12471,Germany
564360,23238,SET OF 4 KNICK KNACK TINS LONDON ,6,8/24/11 16:13,4.15,12471,Germany
564360,23236,STORAGE TIN VINTAGE DOILY ,6,8/24/11 16:13,2.89,12471,Germany
564360,23198,PANTRY MAGNETIC  SHOPPING LIST,12,8/24/11 16:13,1.45,12471,Germany
564360,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,12,8/24/11 16:13,1.45,12471,Germany
564360,23241,TREASURE TIN GYMKHANA DESIGN,6,8/24/11 16:13,2.08,12471,Germany
564360,21232,STRAWBERRY CERAMIC TRINKET BOX,12,8/24/11 16:13,1.25,12471,Germany
564360,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,8/24/11 16:13,1.65,12471,Germany
564360,22077,6 RIBBONS RUSTIC CHARM,12,8/24/11 16:13,1.65,12471,Germany
564360,22813,PACK 3 BOXES BIRD PANNETONE ,12,8/24/11 16:13,1.95,12471,Germany
564360,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,24,8/24/11 16:13,0.55,12471,Germany
564360,23309,SET OF 60 I LOVE LONDON CAKE CASES ,24,8/24/11 16:13,0.55,12471,Germany
564360,23240,SET OF 4 KNICK KNACK TINS DOILY ,6,8/24/11 16:13,4.15,12471,Germany
564360,POST,POSTAGE,3,8/24/11 16:13,18,12471,Germany
C565284,23245,SET OF 3 REGENCY CAKE TINS,-2,9/2/11 11:31,4.95,12471,Germany
C565284,23241,TREASURE TIN GYMKHANA DESIGN,-1,9/2/11 11:31,2.08,12471,Germany
C565284,23198,PANTRY MAGNETIC  SHOPPING LIST,-1,9/2/11 11:31,1.45,12471,Germany
C565284,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,-1,9/2/11 11:31,1.45,12471,Germany
C565284,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,9/2/11 11:31,1.25,12471,Germany
C565284,23236,STORAGE TIN VINTAGE DOILY ,-1,9/2/11 11:31,2.89,12471,Germany
C565284,22423,REGENCY CAKESTAND 3 TIER,-6,9/2/11 11:31,10.95,12471,Germany
C565925,POST,POSTAGE,-1,9/8/11 10:02,18,12471,Germany
566984,22728,ALARM CLOCK BAKELIKE PINK,8,9/16/11 10:39,3.75,12471,Germany
566984,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,9/16/11 10:39,0.85,12471,Germany
566984,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,9/16/11 10:39,0.55,12471,Germany
566984,23295,SET OF 12 MINI LOAF BAKING CASES,16,9/16/11 10:39,0.83,12471,Germany
566984,23296,SET OF 6 TEA TIME BAKING CASES,16,9/16/11 10:39,1.25,12471,Germany
566984,23245,SET OF 3 REGENCY CAKE TINS,8,9/16/11 10:39,4.95,12471,Germany
566984,23240,SET OF 4 KNICK KNACK TINS DOILY ,6,9/16/11 10:39,4.15,12471,Germany
566984,23316,RED REFECTORY CLOCK ,4,9/16/11 10:39,9.95,12471,Germany
566984,23158,SET OF 5 LUCKY CAT MAGNETS ,24,9/16/11 10:39,2.08,12471,Germany
566984,23175,REGENCY MILK JUG PINK ,4,9/16/11 10:39,3.25,12471,Germany
566984,23433,HANGING QUILTED PATCHWORK APPLES,12,9/16/11 10:39,0.83,12471,Germany
566984,23424,GINGHAM RECIPE BOOK BOX,4,9/16/11 10:39,4.95,12471,Germany
566984,23377,PACK OF 12 DOLLY GIRL TISSUES,24,9/16/11 10:39,0.39,12471,Germany
566984,23445,ICE CREAM BUBBLES,20,9/16/11 10:39,0.83,12471,Germany
566984,23388,WOODLAND MINI BACKPACK,4,9/16/11 10:39,4.15,12471,Germany
566984,23559,WOODLAND BUNNIES LOLLY MAKERS,6,9/16/11 10:39,2.08,12471,Germany
566984,23375,50'S CHRISTMAS PAPER GIFT BAG,10,9/16/11 10:39,0.82,12471,Germany
566984,21731,RED TOADSTOOL LED NIGHT LIGHT,24,9/16/11 10:39,1.65,12471,Germany
566984,POST,POSTAGE,3,9/16/11 10:39,18,12471,Germany
567924,23113,PANTRY CHOPPING BOARD,6,9/22/11 17:25,4.95,12471,Germany
567924,22813,PACK 3 BOXES BIRD PANNETONE ,36,9/22/11 17:25,1.95,12471,Germany
567924,22961,JAM MAKING SET PRINTED,12,9/22/11 17:25,1.45,12471,Germany
567924,22556,PLASTERS IN TIN CIRCUS PARADE ,12,9/22/11 17:25,1.65,12471,Germany
567924,22741,FUNKY DIVA PEN,48,9/22/11 17:25,0.85,12471,Germany
567924,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,12,9/22/11 17:25,0.83,12471,Germany
567924,23198,PANTRY MAGNETIC  SHOPPING LIST,12,9/22/11 17:25,1.45,12471,Germany
567924,POST,POSTAGE,1,9/22/11 17:25,18,12471,Germany
569639,POST,POSTAGE,1,10/5/11 12:24,240,12471,Germany
569640,21232,STRAWBERRY CERAMIC TRINKET BOX,60,10/5/11 12:25,1.25,12471,Germany
569640,21731,RED TOADSTOOL LED NIGHT LIGHT,12,10/5/11 12:25,1.65,12471,Germany
569640,22077,6 RIBBONS RUSTIC CHARM,48,10/5/11 12:25,1.95,12471,Germany
569640,22423,REGENCY CAKESTAND 3 TIER,80,10/5/11 12:25,10.95,12471,Germany
569640,22554,PLASTERS IN TIN WOODLAND ANIMALS,24,10/5/11 12:25,1.65,12471,Germany
569640,22813,PACK 3 BOXES BIRD PANNETONE ,36,10/5/11 12:25,1.95,12471,Germany
569640,22728,ALARM CLOCK BAKELIKE PINK,24,10/5/11 12:25,3.75,12471,Germany
569640,22741,FUNKY DIVA PEN,96,10/5/11 12:25,0.85,12471,Germany
569640,23159,SET OF 5 PANCAKE DAY MAGNETS,24,10/5/11 12:25,2.08,12471,Germany
